440101234,2.02E+13,7.8,123.2,123,129.123456,34.56789
440101234,2.02E+13,6.5,148.4,148,129.123456,34.56789
440101234,2.02E+13,13.3,313.5,314,129.123456,34.56789
440101234,2.02E+13,13.1,319.4,319,129.123456,34.56789
440101234,2.02E+13,15.2,297.2,297,129.123456,34.56789
